Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment_RuleBased,Cluster,Segment
10398,60,28,442.91999999999996,1,1,4,6,114,Hibernating,1,At Risk
10399,10,30,195.84,5,2,1,8,521,New Customers,0,Loyal Customers
10400,51,28,407.44,2,1,4,7,214,Hibernating,1,At Risk
10401,53,28,288.99,2,1,2,5,212,Lost,1,At Risk
10402,14,36,537.8100000000001,5,4,5,14,545,Champions,3,Champions
10403,33,32,260.49,3,2,2,7,322,Potential Loyalists,1,At Risk
10404,18,30,381.66999999999996,4,2,3,9,423,New Customers,0,Loyal Customers
10405,56,30,261.05,2,2,2,6,222,Lost,1,At Risk
10406,72,42,390.93,1,5,4,10,154,Cannot Lose Them,3,Champions
10407,11,30,253.58,5,2,1,8,521,New Customers,0,Loyal Customers
10408,38,34,130.94,3,3,1,7,331,Hibernating,2,Lost
10409,13,42,311.51,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
10410,15,30,197.55,5,2,1,8,521,New Customers,2,Lost
10411,67,29,537.64,1,2,5,8,125,Hibernating,1,At Risk
10412,46,36,302.19,2,4,2,8,242,Hibernating,1,At Risk
10413,20,47,351.09,4,5,3,12,453,Loyal Customers,3,Champions
10414,20,31,238.02,4,2,1,7,421,New Customers,2,Lost
10415,51,29,238.15,2,2,1,5,221,Lost,2,Lost
10416,99,35,335.76,1,3,3,7,133,At Risk,1,At Risk
10417,6,41,404.25,5,5,4,14,554,Champions,0,Loyal Customers
10418,59,28,343.53,1,1,3,5,113,Hibernating,1,At Risk
10419,54,31,427.22,2,2,4,8,224,Hibernating,1,At Risk
10420,16,36,428.59000000000003,5,4,4,13,544,Champions,0,Loyal Customers
10421,12,31,284.05,5,2,2,9,522,New Customers,0,Loyal Customers
10422,22,31,474.62,4,2,5,11,425,New Customers,3,Champions
10423,28,24,178.44,3,1,1,5,311,Promising,2,Lost
10424,65,44,322.07,1,5,3,9,153,At Risk,3,Champions
10425,26,22,153.29,4,1,1,6,411,New Customers,2,Lost
10426,34,32,511.07,3,2,5,10,325,Potential Loyalists,3,Champions
10427,18,43,424.18,4,5,4,13,454,Champions,3,Champions
10428,25,28,205.04999999999998,4,1,1,6,411,New Customers,2,Lost
10429,32,41,493.40000000000003,3,5,5,13,355,Loyal Customers,3,Champions
10430,45,33,265.44,2,3,2,7,232,Hibernating,1,At Risk
10431,3,35,539.78,5,3,5,13,535,Loyal Customers,0,Loyal Customers
10432,41,30,256.02,2,2,1,5,221,Lost,2,Lost
10433,60,30,349.01,1,2,3,6,123,Hibernating,1,At Risk
10434,38,36,403.08,3,4,4,11,344,Loyal Customers,3,Champions
10435,40,32,427.07,2,2,4,8,224,Hibernating,1,At Risk
10436,85,27,309.22,1,1,2,4,112,Lost,1,At Risk
10437,38,42,556.86,3,5,5,13,355,Loyal Customers,3,Champions
10438,35,37,447.39,3,4,4,11,344,Loyal Customers,3,Champions
10439,54,41,550.74,2,5,5,12,255,Cannot Lose Them,3,Champions
10440,32,26,193.98,3,1,1,5,311,Promising,2,Lost
10441,55,29,304.53,2,2,2,6,222,Lost,1,At Risk
10442,66,30,315.94,1,2,2,5,122,Lost,1,At Risk
10443,19,41,502.39,4,5,5,14,455,Champions,3,Champions
10444,17,32,377.97,4,2,3,9,423,New Customers,0,Loyal Customers
10445,46,40,228.51,2,5,1,8,251,Hibernating,1,At Risk
10446,54,34,389.15,2,3,4,9,234,At Risk,1,At Risk
10447,33,48,688.13,3,5,5,13,355,Loyal Customers,3,Champions
10448,22,36,439.64000000000004,4,4,4,12,444,Champions,3,Champions
10449,61,37,293.24,1,4,2,7,142,Hibernating,1,At Risk
10450,34,26,253.57,3,1,1,5,311,Promising,2,Lost
10451,71,22,286.91,1,1,2,4,112,Lost,2,Lost
10452,46,37,476.46,2,4,5,11,245,Cannot Lose Them,3,Champions
10453,9,40,484.24,5,5,5,15,555,Champions,0,Loyal Customers
10454,40,34,357.63,2,3,3,8,233,At Risk,1,At Risk
10455,12,40,231.23,5,5,1,11,551,Hibernating,0,Loyal Customers
10456,87,28,209.93,1,1,1,3,111,Lost,2,Lost
10457,27,33,293.7,4,3,2,9,432,Potential Loyalists,1,At Risk
10458,62,35,303.26,1,3,2,6,132,Hibernating,1,At Risk
10459,13,49,693.99,5,5,5,15,555,Champions,3,Champions
10460,43,30,183.71,2,2,1,5,221,Lost,2,Lost
10461,128,24,298.51,1,1,2,4,112,Lost,2,Lost
10462,52,30,320.32,2,2,2,6,222,Lost,1,At Risk
10463,8,34,274.94,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
10464,62,35,329.31,1,3,3,7,133,At Risk,1,At Risk
10465,32,35,354.8,3,3,3,9,333,Loyal Customers,1,At Risk
10466,58,32,216.35,1,2,1,4,121,Lost,2,Lost
10467,32,41,569.1899999999999,3,5,5,13,355,Loyal Customers,3,Champions
10468,77,30,385.09,1,2,4,7,124,Hibernating,1,At Risk
10469,74,26,276.77,1,1,2,4,112,Lost,2,Lost
10470,24,29,363.57,4,2,3,9,423,New Customers,1,At Risk
10471,16,34,362.87,5,3,3,11,533,Loyal Customers,0,Loyal Customers
10472,15,38,225.68,5,4,1,10,541,Hibernating,0,Loyal Customers
10473,24,27,382.1,4,1,3,8,413,New Customers,1,At Risk
10474,41,30,278.12,2,2,2,6,222,Lost,1,At Risk
10475,20,28,205.93,4,1,1,6,411,New Customers,2,Lost
10476,16,33,177.29,5,3,1,9,531,Hibernating,2,Lost
10477,59,32,317.65999999999997,1,2,2,5,122,Lost,1,At Risk
10478,96,32,436.83000000000004,1,2,4,7,124,Hibernating,1,At Risk
10479,138,21,179.48,1,1,1,3,111,Lost,2,Lost
10480,5,36,354.95,5,4,3,12,543,Loyal Customers,0,Loyal Customers
10481,38,34,299.57,3,3,2,8,332,Potential Loyalists,1,At Risk
10482,17,34,218.42,4,3,1,8,431,Hibernating,0,Loyal Customers
10483,22,27,358.06,4,1,3,8,413,New Customers,1,At Risk
10484,29,37,426.03,3,4,4,11,344,Loyal Customers,3,Champions
10485,34,36,424.84999999999997,3,4,4,11,344,Loyal Customers,3,Champions
10486,102,31,368.25,1,2,3,6,123,Hibernating,1,At Risk
10487,52,30,280.21999999999997,2,2,2,6,222,Lost,1,At Risk
10488,50,35,594.67,2,3,5,10,235,At Risk,3,Champions
10489,54,26,465.38,2,1,4,7,214,Hibernating,1,At Risk
10490,10,50,621.4200000000001,5,5,5,15,555,Champions,3,Champions
10491,13,33,342.62,5,3,3,11,533,Loyal Customers,0,Loyal Customers
10492,30,27,269.17,3,1,2,6,312,Promising,2,Lost
10493,8,40,325.32,5,5,3,13,553,Loyal Customers,0,Loyal Customers
10494,15,33,395.15,5,3,4,12,534,Loyal Customers,0,Loyal Customers
10495,16,36,273.13,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
10496,64,27,385.35999999999996,1,1,4,6,114,Hibernating,1,At Risk
10497,43,35,317.96999999999997,2,3,2,7,232,Hibernating,1,At Risk
10498,41,44,378.34000000000003,2,5,3,10,253,At Risk,3,Champions
10499,15,33,351.7,5,3,3,11,533,Loyal Customers,0,Loyal Customers
10500,16,24,249.48,5,1,1,7,511,New Customers,2,Lost
10501,65,33,415.9,1,3,4,8,134,At Risk,1,At Risk
10502,9,21,225.89000000000001,5,1,1,7,511,New Customers,2,Lost
10503,60,43,532.8100000000001,1,5,5,11,155,Cannot Lose Them,3,Champions
10504,53,37,272.26,2,4,2,8,242,Hibernating,1,At Risk
10505,15,30,588.92,5,2,5,12,525,New Customers,0,Loyal Customers
10506,30,39,351.15999999999997,3,5,3,11,353,Loyal Customers,3,Champions
10507,30,41,340.8,3,5,3,11,353,Loyal Customers,3,Champions
10508,74,30,376.9,1,2,3,6,123,Hibernating,1,At Risk
10509,27,30,225.49,4,2,1,7,421,New Customers,2,Lost
10510,37,34,361.52,3,3,3,9,333,Loyal Customers,1,At Risk
10511,74,37,327.75,1,4,3,8,143,At Risk,1,At Risk
10512,27,37,379.53,4,4,3,11,443,Loyal Customers,3,Champions
10513,23,20,153.87,4,1,1,6,411,New Customers,2,Lost
10514,42,33,208.09,2,3,1,6,231,Hibernating,2,Lost
10515,32,34,201.67000000000002,3,3,1,7,331,Hibernating,2,Lost
10516,22,32,302.38,4,2,2,8,422,New Customers,1,At Risk
10517,57,46,376.35,1,5,3,9,153,At Risk,3,Champions
10518,31,32,214.13,3,2,1,6,321,Promising,2,Lost
10519,7,31,214.54,5,2,1,8,521,New Customers,0,Loyal Customers
10520,51,40,553.03,2,5,5,12,255,Cannot Lose Them,3,Champions
10521,17,40,349.84,4,5,3,12,453,Loyal Customers,0,Loyal Customers
10522,52,28,204.61,2,1,1,4,211,Lost,2,Lost
10523,92,28,323.37,1,1,3,5,113,Hibernating,1,At Risk
10524,35,43,526.06,3,5,5,13,355,Loyal Customers,3,Champions
10525,76,23,360.18,1,1,3,5,113,Hibernating,2,Lost
10526,7,40,437.3,5,5,4,14,554,Champions,0,Loyal Customers
10527,25,33,327.13,4,3,3,10,433,Loyal Customers,1,At Risk
10528,41,30,320.62,2,2,2,6,222,Lost,1,At Risk
10529,67,32,216.0,1,2,1,4,121,Lost,2,Lost
10530,53,32,465.59,2,2,4,8,224,Hibernating,1,At Risk
10531,16,38,264.75,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
10532,6,39,551.35,5,5,5,15,555,Champions,0,Loyal Customers
10533,34,44,670.86,3,5,5,13,355,Loyal Customers,3,Champions
10534,39,25,213.83,3,1,1,5,311,Promising,2,Lost
10535,56,25,249.5,2,1,1,4,211,Lost,2,Lost
10536,19,31,255.93,4,2,1,7,421,New Customers,0,Loyal Customers
10537,20,34,415.74,4,3,4,11,434,Loyal Customers,0,Loyal Customers
10538,56,24,203.26,2,1,1,4,211,Lost,2,Lost
10539,32,35,360.75,3,3,3,9,333,Loyal Customers,1,At Risk
10540,8,42,304.54,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
10541,45,26,274.59,2,1,2,5,212,Lost,2,Lost
10542,20,33,401.76,4,3,4,11,434,Loyal Customers,0,Loyal Customers
10543,116,36,405.88,1,4,4,9,144,Cannot Lose Them,1,At Risk
10544,24,21,139.68,4,1,1,6,411,New Customers,2,Lost
10545,73,36,648.5,1,4,5,10,145,Cannot Lose Them,3,Champions
10546,2,39,578.62,5,5,5,15,555,Champions,0,Loyal Customers
10547,102,29,354.84,1,2,3,6,123,Hibernating,1,At Risk
10548,26,36,460.78,4,4,4,12,444,Champions,3,Champions
10549,16,35,292.35,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
10550,7,57,1063.03,5,5,5,15,555,Champions,3,Champions
10551,35,52,589.0,3,5,5,13,355,Loyal Customers,3,Champions
10552,23,39,381.25,4,5,3,12,453,Loyal Customers,3,Champions
10553,32,31,392.69,3,2,4,9,324,Potential Loyalists,1,At Risk
10554,57,33,244.8,1,3,1,5,131,Hibernating,1,At Risk
10555,31,30,297.25,3,2,2,7,322,Potential Loyalists,1,At Risk
10556,37,38,751.5699999999999,3,4,5,12,345,Loyal Customers,3,Champions
10557,14,31,339.87,5,2,3,10,523,New Customers,0,Loyal Customers
10558,13,41,316.33,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
10559,49,40,494.05,2,5,5,12,255,Cannot Lose Them,3,Champions
10560,23,44,452.09000000000003,4,5,4,13,454,Champions,3,Champions
10561,4,32,446.19,5,2,4,11,524,New Customers,0,Loyal Customers
10562,42,31,204.27,2,2,1,5,221,Lost,2,Lost
10563,45,33,432.67,2,3,4,9,234,At Risk,1,At Risk
10564,32,31,333.79,3,2,3,8,323,Potential Loyalists,1,At Risk
10565,17,23,129.67,4,1,1,6,411,New Customers,2,Lost
10566,69,26,330.75,1,1,3,5,113,Hibernating,1,At Risk
10567,26,33,226.01,4,3,1,8,431,Hibernating,2,Lost
10568,68,37,502.4,1,4,5,10,145,Cannot Lose Them,3,Champions
10569,16,34,453.43,5,3,4,12,534,Loyal Customers,0,Loyal Customers
10570,43,33,356.32,2,3,3,8,233,At Risk,1,At Risk
10571,53,34,642.73,2,3,5,10,235,At Risk,3,Champions
10572,89,33,303.83000000000004,1,3,2,6,132,Hibernating,1,At Risk
10573,28,32,329.91,3,2,3,8,323,Potential Loyalists,1,At Risk
10574,37,34,276.94,3,3,2,8,332,Potential Loyalists,1,At Risk
10575,9,37,437.93,5,4,4,13,544,Champions,0,Loyal Customers
10576,19,37,482.91,4,4,5,13,445,Champions,3,Champions
10577,90,28,193.34,1,1,1,3,111,Lost,2,Lost
10578,28,33,383.65999999999997,3,3,4,10,334,Loyal Customers,1,At Risk
10579,36,39,307.36,3,5,2,10,352,Potential Loyalists,1,At Risk
10580,57,36,616.59,1,4,5,10,145,Cannot Lose Them,3,Champions
10581,12,35,280.75,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
10582,20,26,145.91,4,1,1,6,411,New Customers,2,Lost
10583,33,40,518.81,3,5,5,13,355,Loyal Customers,3,Champions
10584,80,35,546.83,1,3,5,9,135,At Risk,3,Champions
10585,40,29,340.34999999999997,2,2,3,7,223,Hibernating,1,At Risk
10586,49,28,211.68,2,1,1,4,211,Lost,2,Lost
10587,39,41,543.4,3,5,5,13,355,Loyal Customers,3,Champions
10588,37,28,194.18,3,1,1,5,311,Promising,2,Lost
10589,34,25,325.01,3,1,3,7,313,Promising,2,Lost
10590,95,28,140.77,1,1,1,3,111,Lost,2,Lost
10591,38,27,224.23000000000002,3,1,1,5,311,Promising,2,Lost
10592,14,31,433.1,5,2,4,11,524,New Customers,0,Loyal Customers
10593,20,20,181.54,4,1,1,6,411,New Customers,2,Lost
10594,77,26,362.74,1,1,3,5,113,Hibernating,1,At Risk
10595,9,41,388.56,5,5,4,14,554,Champions,0,Loyal Customers
10596,26,32,320.42,4,2,2,8,422,New Customers,1,At Risk
10597,20,29,547.67,4,2,5,11,425,New Customers,0,Loyal Customers
10598,79,30,444.7,1,2,4,7,124,Hibernating,1,At Risk
10599,38,24,167.92,3,1,1,5,311,Promising,2,Lost
10600,54,28,153.32999999999998,2,1,1,4,211,Lost,2,Lost
10601,34,39,331.17,3,5,3,11,353,Loyal Customers,3,Champions
10602,56,40,466.87,2,5,5,12,255,Cannot Lose Them,3,Champions
10603,27,35,254.29999999999998,4,3,1,8,431,Hibernating,1,At Risk
10604,20,38,371.8,4,4,3,11,443,Loyal Customers,3,Champions
10605,8,31,207.98000000000002,5,2,1,8,521,New Customers,0,Loyal Customers
10606,31,34,313.77,3,3,2,8,332,Potential Loyalists,1,At Risk
10607,8,31,242.06,5,2,1,8,521,New Customers,0,Loyal Customers
10608,60,43,541.35,1,5,5,11,155,Cannot Lose Them,3,Champions
10609,35,41,261.15999999999997,3,5,2,10,352,Potential Loyalists,1,At Risk
10610,36,44,434.97,3,5,4,12,354,Loyal Customers,3,Champions
10611,15,32,613.43,5,2,5,12,525,New Customers,3,Champions
10612,21,25,198.87,4,1,1,6,411,New Customers,2,Lost
10613,43,37,493.24,2,4,5,11,245,Cannot Lose Them,3,Champions
10614,31,36,318.82,3,4,2,9,342,Potential Loyalists,1,At Risk
10615,71,36,466.48,1,4,4,9,144,Cannot Lose Them,3,Champions
10616,31,38,548.1800000000001,3,4,5,12,345,Loyal Customers,3,Champions
10617,34,37,641.71,3,4,5,12,345,Loyal Customers,3,Champions
10618,15,35,292.5,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
10619,29,23,197.0,3,1,1,5,311,Promising,2,Lost
10620,28,31,461.56,3,2,4,9,324,Potential Loyalists,1,At Risk
10621,94,23,155.64,1,1,1,3,111,Lost,2,Lost
10622,5,31,333.2,5,2,3,10,523,New Customers,0,Loyal Customers
10623,58,29,438.99,1,2,4,7,124,Hibernating,1,At Risk
10624,34,30,285.36,3,2,2,7,322,Potential Loyalists,1,At Risk
10625,29,39,517.71,3,5,5,13,355,Loyal Customers,3,Champions
10626,76,28,438.83,1,1,4,6,114,Hibernating,1,At Risk
10627,44,31,296.58,2,2,2,6,222,Lost,1,At Risk
10628,12,32,344.22,5,2,3,10,523,New Customers,0,Loyal Customers
10629,26,40,599.22,4,5,5,14,455,Champions,3,Champions
10630,31,30,682.68,3,2,5,10,325,Potential Loyalists,3,Champions
10631,43,36,574.62,2,4,5,11,245,Cannot Lose Them,3,Champions
10632,102,31,371.76,1,2,3,6,123,Hibernating,1,At Risk
10633,38,27,302.86,3,1,2,6,312,Promising,2,Lost
10634,54,32,429.62,2,2,4,8,224,Hibernating,1,At Risk
10635,87,28,281.25,1,1,2,4,112,Lost,1,At Risk
10636,37,33,288.36,3,3,2,8,332,Potential Loyalists,1,At Risk
10637,62,41,473.39,1,5,5,11,155,Cannot Lose Them,3,Champions
10638,30,28,168.77,3,1,1,5,311,Promising,2,Lost
10639,9,36,449.3,5,4,4,13,544,Champions,0,Loyal Customers
10640,52,36,376.71,2,4,3,9,243,At Risk,1,At Risk
10641,16,27,342.78,5,1,3,9,513,New Customers,0,Loyal Customers
10642,73,34,313.02,1,3,2,6,132,Hibernating,1,At Risk
10643,18,38,350.73,4,4,3,11,443,Loyal Customers,0,Loyal Customers
10644,74,30,347.95,1,2,3,6,123,Hibernating,1,At Risk
10645,85,30,448.86,1,2,4,7,124,Hibernating,1,At Risk
10646,63,34,377.19,1,3,3,7,133,At Risk,1,At Risk
10647,18,32,421.97,4,2,4,10,424,New Customers,0,Loyal Customers
10648,32,31,371.99,3,2,3,8,323,Potential Loyalists,1,At Risk
10649,18,52,328.06,4,5,3,12,453,Loyal Customers,3,Champions
10650,25,33,229.38,4,3,1,8,431,Hibernating,2,Lost
10651,86,35,545.6,1,3,5,9,135,At Risk,3,Champions
10652,25,32,391.89,4,2,4,10,424,New Customers,1,At Risk
10653,12,35,579.08,5,3,5,13,535,Loyal Customers,0,Loyal Customers
10654,69,28,299.4,1,1,2,4,112,Lost,1,At Risk
10655,46,39,269.69,2,5,2,9,252,Hibernating,1,At Risk
10656,7,32,471.21,5,2,5,12,525,New Customers,0,Loyal Customers
10657,45,42,360.39,2,5,3,10,253,At Risk,3,Champions
10658,35,35,360.51,3,3,3,9,333,Loyal Customers,1,At Risk
10659,55,37,384.71999999999997,2,4,4,10,244,Cannot Lose Them,1,At Risk
10660,22,36,278.74,4,4,2,10,442,Potential Loyalists,0,Loyal Customers
10661,17,35,463.48,4,3,4,11,434,Loyal Customers,3,Champions
10662,25,37,227.61,4,4,1,9,441,Hibernating,1,At Risk
10663,48,32,574.84,2,2,5,9,225,Hibernating,3,Champions
10664,16,33,601.71,5,3,5,13,535,Loyal Customers,3,Champions
10665,35,27,356.21999999999997,3,1,3,7,313,Promising,1,At Risk
10666,9,35,361.17,5,3,3,11,533,Loyal Customers,0,Loyal Customers
10667,54,36,486.98,2,4,5,11,245,Cannot Lose Them,3,Champions
10668,5,29,226.57,5,2,1,8,521,New Customers,0,Loyal Customers
10669,19,39,524.78,4,5,5,14,455,Champions,3,Champions
10670,39,34,345.95,3,3,3,9,333,Loyal Customers,1,At Risk
10671,44,37,476.4,2,4,5,11,245,Cannot Lose Them,3,Champions
10672,59,37,612.45,1,4,5,10,145,Cannot Lose Them,3,Champions
10673,13,34,464.63,5,3,4,12,534,Loyal Customers,0,Loyal Customers
10674,53,27,234.18,2,1,1,4,211,Lost,2,Lost
10675,14,36,375.4,5,4,3,12,543,Loyal Customers,0,Loyal Customers
10676,32,28,319.52000000000004,3,1,2,6,312,Promising,1,At Risk
10677,16,34,359.51,5,3,3,11,533,Loyal Customers,0,Loyal Customers
10678,71,32,465.53,1,2,4,7,124,Hibernating,1,At Risk
10679,40,37,517.4300000000001,2,4,5,11,245,Cannot Lose Them,3,Champions
10680,30,42,427.85,3,5,4,12,354,Loyal Customers,3,Champions
10681,29,37,417.06,3,4,4,11,344,Loyal Customers,3,Champions
10682,60,24,197.69,1,1,1,3,111,Lost,2,Lost
10683,10,42,586.28,5,5,5,15,555,Champions,3,Champions
10684,58,36,407.86,1,4,4,9,144,Cannot Lose Them,1,At Risk
10685,12,33,298.86,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
10686,26,36,516.87,4,4,5,13,445,Champions,3,Champions
10687,8,31,298.42,5,2,2,9,522,New Customers,0,Loyal Customers
10688,17,31,408.39,4,2,4,10,424,New Customers,0,Loyal Customers
10689,21,13,216.84,4,1,1,6,411,New Customers,2,Lost
10690,22,33,333.79,4,3,3,10,433,Loyal Customers,1,At Risk
10691,57,43,539.76,1,5,5,11,155,Cannot Lose Them,3,Champions
10692,27,38,544.83,4,4,5,13,445,Champions,3,Champions
10693,25,34,425.17,4,3,4,11,434,Loyal Customers,3,Champions
10694,45,49,373.49,2,5,3,10,253,At Risk,3,Champions
10695,71,23,345.88,1,1,3,5,113,Hibernating,2,Lost
10696,26,39,335.57,4,5,3,12,453,Loyal Customers,3,Champions
10697,74,25,296.04,1,1,2,4,112,Lost,2,Lost
10698,66,30,363.97,1,2,3,6,123,Hibernating,1,At Risk
10699,35,27,231.44000000000003,3,1,1,5,311,Promising,2,Lost
10700,38,23,586.62,3,1,5,9,315,Promising,1,At Risk
10701,63,34,554.28,1,3,5,9,135,At Risk,3,Champions
10702,20,32,345.96999999999997,4,2,3,9,423,New Customers,0,Loyal Customers
10703,8,36,527.88,5,4,5,14,545,Champions,0,Loyal Customers
10704,68,20,358.72999999999996,1,1,3,5,113,Hibernating,2,Lost
10705,14,33,157.17,5,3,1,9,531,Hibernating,2,Lost
10706,95,42,630.21,1,5,5,11,155,Cannot Lose Them,3,Champions
10707,68,37,391.08,1,4,4,9,144,Cannot Lose Them,1,At Risk
10708,19,43,453.95,4,5,4,13,454,Champions,3,Champions
10709,48,35,211.05,2,3,1,6,231,Hibernating,1,At Risk
10710,7,36,309.1,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
10711,24,36,490.96000000000004,4,4,5,13,445,Champions,3,Champions
10712,18,30,323.49,4,2,3,9,423,New Customers,0,Loyal Customers
10713,43,39,469.33000000000004,2,5,5,12,255,Cannot Lose Them,3,Champions
10714,65,33,258.12,1,3,1,5,131,Hibernating,1,At Risk
10715,17,38,415.8,4,4,4,12,444,Champions,3,Champions
10716,35,33,305.32,3,3,2,8,332,Potential Loyalists,1,At Risk
10717,64,41,588.28,1,5,5,11,155,Cannot Lose Them,3,Champions
10718,23,40,582.5799999999999,4,5,5,14,455,Champions,3,Champions
10719,14,39,215.35,5,5,1,11,551,Hibernating,0,Loyal Customers
10720,64,22,266.26,1,1,2,4,112,Lost,2,Lost
10721,10,25,228.86,5,1,1,7,511,New Customers,2,Lost
10722,21,24,293.23,4,1,2,7,412,New Customers,2,Lost
10723,61,31,299.57,1,2,2,5,122,Lost,1,At Risk
10724,36,32,372.09,3,2,3,8,323,Potential Loyalists,1,At Risk
10725,83,29,302.84000000000003,1,2,2,5,122,Lost,1,At Risk
10726,11,35,702.53,5,3,5,13,535,Loyal Customers,3,Champions
10727,43,39,423.15999999999997,2,5,4,11,254,Cannot Lose Them,3,Champions
10728,28,31,346.56,3,2,3,8,323,Potential Loyalists,1,At Risk
10729,39,35,349.76,3,3,3,9,333,Loyal Customers,1,At Risk
10730,2,43,336.95,5,5,3,13,553,Loyal Customers,0,Loyal Customers
10731,60,31,381.34,1,2,3,6,123,Hibernating,1,At Risk
10732,16,31,254.43,5,2,1,8,521,New Customers,0,Loyal Customers
10733,44,32,210.34,2,2,1,5,221,Lost,2,Lost
10734,29,30,419.86,3,2,4,9,324,Potential Loyalists,1,At Risk
10735,8,39,403.67,5,5,4,14,554,Champions,0,Loyal Customers
10736,115,22,344.65,1,1,3,5,113,Hibernating,2,Lost
10737,28,33,261.09000000000003,3,3,2,8,332,Potential Loyalists,1,At Risk
10738,30,35,226.69,3,3,1,7,331,Hibernating,1,At Risk
10739,12,40,438.35,5,5,4,14,554,Champions,0,Loyal Customers
10740,24,38,433.13,4,4,4,12,444,Champions,3,Champions
10741,78,27,504.49,1,1,5,7,115,Hibernating,1,At Risk
10742,12,33,221.35,5,3,1,9,531,Hibernating,0,Loyal Customers
10743,65,22,139.08,1,1,1,3,111,Lost,2,Lost
10744,70,30,452.21000000000004,1,2,4,7,124,Hibernating,1,At Risk
10745,87,25,287.26,1,1,2,4,112,Lost,2,Lost
10746,7,36,354.12,5,4,3,12,543,Loyal Customers,0,Loyal Customers
10747,41,35,348.87,2,3,3,8,233,At Risk,1,At Risk
10748,49,43,365.36,2,5,3,10,253,At Risk,3,Champions
10749,60,29,494.2,1,2,5,8,125,Hibernating,1,At Risk
10750,5,29,211.0,5,2,1,8,521,New Customers,0,Loyal Customers
10751,77,22,222.54000000000002,1,1,1,3,111,Lost,2,Lost
10752,100,29,285.67,1,2,2,5,122,Lost,1,At Risk
10753,10,27,267.93,5,1,2,8,512,New Customers,0,Loyal Customers
10754,9,28,325.85,5,1,3,9,513,New Customers,0,Loyal Customers
10755,26,36,539.9,4,4,5,13,445,Champions,3,Champions
10756,65,30,493.74,1,2,5,8,125,Hibernating,1,At Risk
10757,14,29,281.12,5,2,2,9,522,New Customers,0,Loyal Customers
10758,10,29,363.18,5,2,3,10,523,New Customers,0,Loyal Customers
10759,58,32,371.86,1,2,3,6,123,Hibernating,1,At Risk
10760,15,37,513.02,5,4,5,14,545,Champions,3,Champions
10761,18,37,432.23,4,4,4,12,444,Champions,3,Champions
10762,13,40,411.46,5,5,4,14,554,Champions,0,Loyal Customers
10763,16,38,457.58,5,4,4,13,544,Champions,3,Champions
10764,20,41,390.25,4,5,4,13,454,Champions,3,Champions
10765,15,45,416.23,5,5,4,14,554,Champions,3,Champions
10766,58,41,444.55,1,5,4,10,154,Cannot Lose Them,3,Champions
10767,51,33,485.38,2,3,5,10,235,At Risk,1,At Risk
10768,52,26,303.87,2,1,2,5,212,Lost,2,Lost
10769,21,30,240.8,4,2,1,7,421,New Customers,2,Lost
10770,41,34,336.34,2,3,3,8,233,At Risk,1,At Risk
10771,8,36,345.75,5,4,3,12,543,Loyal Customers,0,Loyal Customers
10772,31,32,463.48999999999995,3,2,4,9,324,Potential Loyalists,1,At Risk
10773,19,30,237.45,4,2,1,7,421,New Customers,2,Lost
10774,23,29,211.47,4,2,1,7,421,New Customers,2,Lost
10775,27,41,605.17,4,5,5,14,455,Champions,3,Champions
10776,94,29,244.48,1,2,1,4,121,Lost,2,Lost
10777,43,32,168.8,2,2,1,5,221,Lost,2,Lost
10778,76,29,291.57,1,2,2,5,122,Lost,1,At Risk
10779,9,36,276.75,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
10780,12,40,333.74,5,5,3,13,553,Loyal Customers,0,Loyal Customers
10781,14,34,308.02,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
10782,86,40,666.09,1,5,5,11,155,Cannot Lose Them,3,Champions
10783,28,41,413.33,3,5,4,12,354,Loyal Customers,3,Champions
10784,7,36,470.14,5,4,5,14,545,Champions,0,Loyal Customers
10785,13,43,396.45,5,5,4,14,554,Champions,3,Champions
10786,43,36,313.17,2,4,2,8,242,Hibernating,1,At Risk
